Hash,Refatoração,Descrição
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_METHOD, Rename Method Rename Method	public createAdapter(datePattern String) : DefaultDateTypeAdapter<T> renamed to public createAdapterFactory(datePattern String) : TypeAdapterFactory in class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_METHOD, Rename Method Rename Method	public createAdapter(style int) : DefaultDateTypeAdapter<T> renamed to public createAdapterFactory(style int) : TypeAdapterFactory in class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_METHOD, Rename Method Rename Method	public createAdapter(dateStyle int  timeStyle int) : DefaultDateTypeAdapter<T> renamed to public createAdapterFactory(dateStyle int  timeStyle int) : TypeAdapterFactory in class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,RENAME_METHOD, Rename Method Rename Method	public createDefaultsAdapter() : DefaultDateTypeAdapter<T> renamed to public createDefaultsAdapterFactory() : TypeAdapterFactory in class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,ADD_PARAMETER, Add Parameter Add Parameter	dateClass : Class<T> in method protected DateType(dateClass Class<T>) from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_OPERATION_ACCESS_MODIFIER, Change Method Access Modifier Change Method Access Modifier	private to protected in method protected DateType(dateClass Class<T>) from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	DefaultDateTypeAdapter<T> to TypeAdapterFactory in method public createAdapterFactory(datePattern String) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,ADD_METHOD_MODIFIER, Add Method Modifier Add Method Modifier	final in method public createAdapterFactory(datePattern String) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,CHANGE_RETURN_TYPE, Change Return Type Change Return Type	DefaultDateTypeAdapter<T> to TypeAdapterFactory in method public createAdapterFactory(style int) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
380c4ec12c7a8b2b85cc3a8ac78b3f123162c70c,ADD_METHOD_MODIFIER, Add Method Modifier Add Method Modifier	final in method public createAdapterFactory(style int) : TypeAdapterFactory from class com.google.gson.internal.bind.DefaultDateTypeAdapter.DateType
